transaction_id,customer_id,product_id,purchase_date,quantity,total_price
TX01585,CUST0529,PROD0178,2024-10-13,1,152.81
TX01586,CUST0529,PROD0168,2024-12-26,3,734.64
TX01587,CUST0529,PROD0113,2024-07-07,2,904.88
TX01588,CUST0530,PROD0061,2025-04-07,4,1812.72
TX01589,CUST0530,PROD0140,2025-03-27,4,641.56
TX01590,CUST0530,PROD0103,2024-12-30,4,248.56
TX01591,CUST0531,PROD0051,2025-05-31,2,768.18
TX01592,CUST0531,PROD0139,2024-12-29,1,218.49
TX01593,CUST0531,PROD0197,2024-04-20,5,1681.9
TX01594,CUST0532,PROD0116,2025-06-12,1,450.0
TX01595,CUST0532,PROD0071,2024-08-01,5,1135.3
TX01596,CUST0532,PROD0098,2022-12-11,1,187.92
TX01597,CUST0533,PROD0185,2024-09-25,4,1191.96
TX01598,CUST0533,PROD0161,2025-06-27,4,1123.68
TX01599,CUST0533,PROD0170,2024-04-15,5,697.5
TX01600,CUST0534,PROD0137,2025-02-01,5,134.85
TX01601,CUST0534,PROD0127,2024-04-08,2,33.42
TX01602,CUST0534,PROD0099,2024-09-05,5,2088.5
TX01603,CUST0535,PROD0148,2023-09-16,4,436.16
TX01604,CUST0535,PROD0112,2024-11-23,2,19.58
TX01605,CUST0535,PROD0130,2025-06-14,2,981.34
TX01606,CUST0536,PROD0082,2023-03-13,2,583.38
TX01607,CUST0536,PROD0133,2022-10-27,4,234.64
TX01608,CUST0536,PROD0148,2023-07-04,1,109.04
TX01609,CUST0537,PROD0165,2023-09-29,5,1128.65
TX01610,CUST0537,PROD0137,2025-03-18,1,26.97
TX01611,CUST0537,PROD0082,2025-04-15,4,1166.76
TX01612,CUST0538,PROD0165,2024-06-05,2,451.46
TX01613,CUST0538,PROD0048,2024-03-10,3,1394.7
TX01614,CUST0538,PROD0175,2025-03-01,1,35.82
TX01615,CUST0539,PROD0179,2024-12-15,3,814.26
TX01616,CUST0539,PROD0069,2025-06-07,4,817.2
TX01617,CUST0539,PROD0008,2024-06-04,4,1522.44
TX01618,CUST0540,PROD0187,2024-04-07,4,379.84
TX01619,CUST0540,PROD0159,2024-04-13,5,1951.6
TX01620,CUST0540,PROD0085,2024-09-08,1,480.59
TX01621,CUST0541,PROD0008,2024-05-13,2,761.22
TX01622,CUST0541,PROD0173,2024-06-06,3,332.73
TX01623,CUST0541,PROD0032,2022-12-06,5,1471.85
TX01624,CUST0542,PROD0046,2025-03-09,3,1430.94
TX01625,CUST0542,PROD0200,2024-12-17,3,1447.62
TX01626,CUST0542,PROD0192,2025-05-21,3,1127.31
TX01627,CUST0543,PROD0065,2024-08-08,4,1573.56
TX01628,CUST0543,PROD0047,2024-11-04,4,661.84
TX01629,CUST0543,PROD0135,2024-06-28,5,1525.35
TX01630,CUST0544,PROD0101,2025-04-17,3,1228.41
TX01631,CUST0544,PROD0051,2023-08-15,5,1920.45
TX01632,CUST0544,PROD0036,2023-10-18,3,641.91
TX01633,CUST0545,PROD0048,2024-07-25,2,929.8
TX01634,CUST0545,PROD0164,2023-05-19,5,1541.3
TX01635,CUST0545,PROD0064,2024-04-18,5,2340.4
TX01636,CUST0546,PROD0069,2024-12-13,2,408.6
TX01637,CUST0546,PROD0101,2025-01-11,5,2047.35
TX01638,CUST0546,PROD0057,2024-06-15,5,638.55
TX01639,CUST0547,PROD0027,2025-02-19,2,275.06
TX01640,CUST0547,PROD0088,2023-09-04,3,1413.27
TX01641,CUST0547,PROD0104,2023-07-03,1,278.85
TX01642,CUST0548,PROD0176,2023-12-24,2,905.8
TX01643,CUST0548,PROD0175,2024-11-10,5,179.1
TX01644,CUST0548,PROD0084,2024-10-09,3,723.03
TX01645,CUST0549,PROD0185,2024-09-01,3,893.97
TX01646,CUST0549,PROD0124,2024-11-27,4,1746.88
TX01647,CUST0549,PROD0046,2024-09-29,2,953.96
TX01648,CUST0550,PROD0148,2024-08-28,5,545.2
TX01649,CUST0550,PROD0044,2025-04-29,2,305.46
TX01650,CUST0550,PROD0104,2024-12-08,2,557.7
TX01651,CUST0551,PROD0088,2024-07-08,3,1413.27
TX01652,CUST0551,PROD0136,2025-06-19,1,450.25
TX01653,CUST0551,PROD0156,2024-05-31,2,420.3
TX01654,CUST0552,PROD0130,2024-09-09,4,1962.68
TX01655,CUST0552,PROD0028,2025-02-04,3,1316.4
TX01656,CUST0552,PROD0144,2023-12-20,3,639.36
TX01657,CUST0553,PROD0007,2024-07-17,5,1136.8
TX01658,CUST0553,PROD0166,2025-06-30,3,1294.32
TX01659,CUST0553,PROD0126,2025-04-05,4,624.28
TX01660,CUST0554,PROD0144,2024-10-13,5,1065.6
TX01661,CUST0554,PROD0084,2024-01-09,3,723.03
TX01662,CUST0554,PROD0005,2023-02-05,4,452.92
TX01663,CUST0555,PROD0198,2022-12-30,3,1053.72
TX01664,CUST0555,PROD0175,2024-03-07,2,71.64
TX01665,CUST0555,PROD0074,2022-10-04,1,327.81
TX01666,CUST0556,PROD0050,2024-06-23,5,1836.45
TX01667,CUST0556,PROD0079,2024-08-29,1,463.63
TX01668,CUST0556,PROD0161,2024-03-30,5,1404.6
TX01669,CUST0557,PROD0148,2025-06-26,4,436.16
TX01670,CUST0557,PROD0020,2022-12-17,5,941.2
TX01671,CUST0557,PROD0029,2023-07-08,4,1317.76
TX01672,CUST0558,PROD0043,2023-10-29,5,1910.85
TX01673,CUST0558,PROD0013,2023-11-02,3,1098.66
TX01674,CUST0558,PROD0051,2023-01-12,5,1920.45
TX01675,CUST0559,PROD0061,2025-04-25,1,453.18
TX01676,CUST0559,PROD0069,2023-12-23,3,612.9
TX01677,CUST0559,PROD0010,2024-07-11,2,223.16
TX01678,CUST0560,PROD0101,2023-09-18,3,1228.41
TX01679,CUST0560,PROD0079,2023-06-04,3,1390.89
TX01680,CUST0560,PROD0023,2024-03-30,4,935.28
TX01681,CUST0561,PROD0028,2025-01-13,1,438.8
TX01682,CUST0561,PROD0084,2024-07-27,2,482.02
TX01683,CUST0561,PROD0052,2024-11-22,2,480.52
TX01684,CUST0562,PROD0094,2023-12-05,4,1859.44
TX01685,CUST0562,PROD0159,2024-10-06,4,1561.28
TX01686,CUST0562,PROD0055,2024-01-31,5,796.5
TX01687,CUST0563,PROD0025,2025-05-05,4,662.08
TX01688,CUST0563,PROD0061,2024-05-11,3,1359.54
TX01689,CUST0563,PROD0110,2025-05-02,1,490.0
TX01690,CUST0564,PROD0005,2024-12-25,2,226.46
TX01691,CUST0564,PROD0159,2024-09-28,1,390.32
TX01692,CUST0564,PROD0069,2025-04-04,3,612.9
TX01693,CUST0565,PROD0198,2024-10-12,3,1053.72
TX01694,CUST0565,PROD0023,2025-06-08,2,467.64
TX01695,CUST0565,PROD0010,2025-06-08,4,446.32
TX01696,CUST0566,PROD0099,2025-04-03,1,417.7
TX01697,CUST0566,PROD0158,2023-08-07,5,628.85
TX01698,CUST0566,PROD0136,2024-04-04,5,2251.25
TX01699,CUST0567,PROD0122,2024-11-04,5,2010.55
TX01700,CUST0567,PROD0144,2025-01-15,2,426.24
TX01701,CUST0567,PROD0016,2024-10-05,4,400.72
TX01702,CUST0568,PROD0002,2025-04-06,2,230.98
TX01703,CUST0568,PROD0070,2025-06-28,2,256.16
TX01704,CUST0568,PROD0093,2022-12-15,5,1622.6
TX01705,CUST0569,PROD0135,2025-02-13,3,915.21
TX01706,CUST0569,PROD0143,2025-03-14,4,605.4
TX01707,CUST0569,PROD0197,2024-03-23,2,672.76
TX01708,CUST0570,PROD0036,2025-06-25,4,855.88
TX01709,CUST0570,PROD0085,2025-01-07,4,1922.36
TX01710,CUST0570,PROD0143,2024-06-12,1,151.35
TX01711,CUST0571,PROD0084,2025-04-04,5,1205.05
TX01712,CUST0571,PROD0198,2024-06-16,4,1404.96
TX01713,CUST0571,PROD0150,2024-02-28,4,956.92
TX01714,CUST0572,PROD0138,2025-04-18,3,787.08
TX01715,CUST0572,PROD0114,2024-09-23,2,586.68
TX01716,CUST0572,PROD0072,2025-03-29,2,285.76
TX01717,CUST0573,PROD0127,2023-05-15,5,83.55
TX01718,CUST0573,PROD0181,2025-03-02,3,58.11
TX01719,CUST0573,PROD0087,2023-08-09,3,1294.8
TX01720,CUST0574,PROD0139,2022-11-24,5,1092.45
TX01721,CUST0574,PROD0162,2024-07-08,4,284.0
TX01722,CUST0574,PROD0087,2024-05-17,3,1294.8
TX01723,CUST0575,PROD0082,2023-05-08,3,875.07
TX01724,CUST0575,PROD0183,2024-07-09,2,173.4
TX01725,CUST0575,PROD0158,2025-05-26,5,628.85
TX01726,CUST0576,PROD0033,2023-11-08,1,113.56
TX01727,CUST0576,PROD0078,2024-03-16,1,192.59
TX01728,CUST0576,PROD0158,2024-08-28,4,503.08
TX01729,CUST0577,PROD0086,2025-04-16,1,38.92
TX01730,CUST0577,PROD0007,2025-05-03,1,227.36
TX01731,CUST0577,PROD0035,2024-06-19,1,80.66
TX01732,CUST0578,PROD0040,2024-03-22,2,346.78
TX01733,CUST0578,PROD0079,2024-10-21,5,2318.15
TX01734,CUST0578,PROD0096,2025-04-29,2,542.26
TX01735,CUST0579,PROD0019,2023-04-17,1,142.6
TX01736,CUST0579,PROD0061,2024-03-09,3,1359.54
TX01737,CUST0579,PROD0034,2023-07-18,3,747.87
TX01738,CUST0580,PROD0018,2024-04-28,3,1285.14
TX01739,CUST0580,PROD0054,2025-01-18,3,1394.43
TX01740,CUST0580,PROD0002,2025-06-20,4,461.96
TX01741,CUST0581,PROD0009,2025-01-17,4,856.76
TX01742,CUST0581,PROD0134,2025-04-29,5,1828.15
TX01743,CUST0581,PROD0053,2025-07-02,2,532.4
TX01744,CUST0582,PROD0175,2024-10-04,3,107.46
TX01745,CUST0582,PROD0026,2024-09-14,3,1235.37
TX01746,CUST0582,PROD0073,2025-01-20,5,1121.75
TX01747,CUST0583,PROD0135,2024-12-20,4,1220.28
TX01748,CUST0583,PROD0158,2025-06-28,5,628.85
TX01749,CUST0583,PROD0099,2024-06-26,5,2088.5
TX01750,CUST0584,PROD0184,2024-08-02,4,1961.84
TX01751,CUST0584,PROD0126,2024-12-21,2,312.14
TX01752,CUST0584,PROD0037,2025-03-30,4,775.6
TX01753,CUST0585,PROD0115,2025-01-21,3,204.27
TX01754,CUST0585,PROD0164,2024-03-08,4,1233.04
TX01755,CUST0585,PROD0113,2025-04-27,2,904.88
TX01756,CUST0586,PROD0192,2025-01-13,3,1127.31
TX01757,CUST0586,PROD0002,2023-08-06,5,577.45
TX01758,CUST0586,PROD0034,2025-05-08,2,498.58
TX01759,CUST0587,PROD0095,2024-04-26,1,231.85
TX01760,CUST0587,PROD0074,2024-12-13,5,1639.05
TX01761,CUST0587,PROD0054,2023-06-17,2,929.62
TX01762,CUST0588,PROD0045,2023-09-12,1,190.09
TX01763,CUST0588,PROD0182,2023-09-13,2,682.36
TX01764,CUST0588,PROD0140,2025-03-28,2,320.78
TX01765,CUST0589,PROD0017,2024-04-09,5,1661.65
TX01766,CUST0589,PROD0033,2023-11-05,2,227.12
TX01767,CUST0589,PROD0052,2024-11-23,1,240.26
TX01768,CUST0590,PROD0161,2025-01-22,1,280.92
TX01769,CUST0590,PROD0079,2025-03-26,1,463.63
TX01770,CUST0590,PROD0160,2024-09-04,4,1612.12
TX01771,CUST0591,PROD0190,2025-02-21,5,1886.2
TX01772,CUST0591,PROD0003,2025-02-11,2,743.26
TX01773,CUST0591,PROD0024,2024-11-23,4,1382.56
TX01774,CUST0592,PROD0068,2025-05-28,2,63.62
TX01775,CUST0592,PROD0126,2025-05-15,5,780.35
TX01776,CUST0592,PROD0041,2025-07-21,4,333.16
TX01777,CUST0593,PROD0089,2024-07-20,2,598.58
TX01778,CUST0593,PROD0007,2025-05-25,4,909.44
TX01779,CUST0593,PROD0137,2024-07-18,4,107.88
TX01780,CUST0594,PROD0133,2023-07-21,4,234.64
TX01781,CUST0594,PROD0181,2023-12-28,2,38.74
TX01782,CUST0594,PROD0023,2023-10-28,2,467.64
TX01783,CUST0595,PROD0090,2024-07-13,3,991.2
TX01784,CUST0595,PROD0123,2024-01-28,3,251.4
TX01785,CUST0595,PROD0119,2025-03-28,3,1127.97
TX01786,CUST0596,PROD0144,2024-10-29,4,852.48
TX01787,CUST0596,PROD0161,2025-02-05,2,561.84
TX01788,CUST0596,PROD0069,2025-07-18,4,817.2
TX01789,CUST0597,PROD0040,2024-10-20,3,520.17
TX01790,CUST0597,PROD0147,2025-06-04,2,835.38
TX01791,CUST0597,PROD0009,2024-12-20,5,1070.95
TX01792,CUST0598,PROD0024,2024-09-23,4,1382.56
TX01793,CUST0598,PROD0131,2025-04-21,4,248.36
TX01794,CUST0598,PROD0199,2024-11-22,5,1524.6
TX01795,CUST0599,PROD0062,2024-11-22,4,1038.04
TX01796,CUST0599,PROD0187,2024-03-22,1,94.96
TX01797,CUST0599,PROD0027,2025-04-21,5,687.65
TX01798,CUST0600,PROD0047,2024-05-21,1,165.46
TX01799,CUST0600,PROD0184,2023-06-10,4,1961.84
TX01800,CUST0600,PROD0113,2023-07-17,2,904.88
TX01801,CUST0601,PROD0017,2025-01-20,2,664.66
TX01802,CUST0601,PROD0118,2025-05-11,2,111.76
TX01803,CUST0601,PROD0176,2024-10-11,4,1811.6
TX01804,CUST0602,PROD0184,2024-03-29,5,2452.3
TX01805,CUST0602,PROD0187,2024-10-17,5,474.8
TX01806,CUST0602,PROD0056,2024-08-25,2,900.62
TX01807,CUST0603,PROD0008,2024-07-01,2,761.22
TX01808,CUST0603,PROD0084,2025-03-11,2,482.02
TX01809,CUST0603,PROD0047,2024-03-02,5,827.3
TX01810,CUST0604,PROD0146,2025-02-28,4,1146.84
TX01811,CUST0604,PROD0158,2024-11-28,2,251.54
TX01812,CUST0604,PROD0055,2024-07-20,1,159.3
TX01813,CUST0605,PROD0188,2023-09-29,5,835.2
TX01814,CUST0605,PROD0110,2025-03-24,1,490.0
TX01815,CUST0605,PROD0084,2023-11-29,3,723.03
TX01816,CUST0606,PROD0061,2023-12-20,2,906.36
TX01817,CUST0606,PROD0142,2024-09-07,2,414.3
TX01818,CUST0606,PROD0141,2024-12-21,2,901.04
TX01819,CUST0607,PROD0084,2024-08-19,2,482.02
TX01820,CUST0607,PROD0168,2024-07-01,5,1224.4
TX01821,CUST0607,PROD0094,2024-06-13,5,2324.3
TX01822,CUST0608,PROD0053,2024-08-25,3,798.6
TX01823,CUST0608,PROD0082,2024-11-18,3,875.07
TX01824,CUST0608,PROD0143,2025-02-25,4,605.4
TX01825,CUST0609,PROD0032,2025-07-11,4,1177.48
TX01826,CUST0609,PROD0126,2025-06-16,4,624.28
TX01827,CUST0609,PROD0186,2025-01-04,2,646.32
TX01828,CUST0610,PROD0042,2023-03-07,2,877.1
TX01829,CUST0610,PROD0101,2024-01-29,1,409.47
TX01830,CUST0610,PROD0075,2022-12-22,5,2317.75
TX01831,CUST0611,PROD0086,2023-12-31,5,194.6
TX01832,CUST0611,PROD0067,2024-02-05,4,858.68
TX01833,CUST0611,PROD0065,2024-07-27,5,1966.95
TX01834,CUST0612,PROD0184,2025-02-11,2,980.92
TX01835,CUST0612,PROD0186,2024-09-13,4,1292.64
TX01836,CUST0612,PROD0030,2023-11-23,5,1160.65
TX01837,CUST0613,PROD0150,2024-09-29,2,478.46
TX01838,CUST0613,PROD0113,2025-03-11,5,2262.2
TX01839,CUST0613,PROD0001,2024-05-27,2,120.22
TX01840,CUST0614,PROD0113,2024-11-26,1,452.44
TX01841,CUST0614,PROD0018,2024-07-03,3,1285.14
TX01842,CUST0614,PROD0042,2023-05-10,2,877.1
TX01843,CUST0615,PROD0171,2025-01-03,5,224.45
TX01844,CUST0615,PROD0153,2024-10-09,4,634.64
TX01845,CUST0615,PROD0120,2024-11-16,1,488.22
TX01846,CUST0616,PROD0055,2024-08-16,3,477.9
TX01847,CUST0616,PROD0126,2025-03-12,2,312.14
TX01848,CUST0616,PROD0182,2025-04-08,5,1705.9
TX01849,CUST0617,PROD0143,2025-06-06,2,302.7
TX01850,CUST0617,PROD0133,2023-09-19,2,117.32
TX01851,CUST0617,PROD0063,2024-09-15,1,245.28
TX01852,CUST0618,PROD0173,2025-07-27,2,221.82
TX01853,CUST0618,PROD0193,2023-08-24,3,347.97
TX01854,CUST0618,PROD0026,2024-03-23,4,1647.16
TX01855,CUST0619,PROD0187,2023-01-30,5,474.8
TX01856,CUST0619,PROD0186,2025-05-11,2,646.32
TX01857,CUST0619,PROD0014,2025-03-06,2,88.02
TX01858,CUST0620,PROD0010,2024-08-20,5,557.9
TX01859,CUST0620,PROD0012,2025-04-12,4,1698.04
TX01860,CUST0620,PROD0068,2024-09-23,5,159.05
TX01861,CUST0621,PROD0176,2025-02-07,5,2264.5
TX01862,CUST0621,PROD0120,2025-07-23,5,2441.1
TX01863,CUST0621,PROD0133,2024-03-03,5,293.3
TX01864,CUST0622,PROD0113,2025-06-04,2,904.88
TX01865,CUST0622,PROD0090,2024-06-06,3,991.2
TX01866,CUST0622,PROD0176,2024-09-23,5,2264.5
TX01867,CUST0623,PROD0092,2025-04-29,5,682.4
TX01868,CUST0623,PROD0048,2024-11-04,4,1859.6
TX01869,CUST0623,PROD0061,2025-04-26,1,453.18
TX01870,CUST0624,PROD0193,2023-10-15,2,231.98
TX01871,CUST0624,PROD0197,2023-10-17,1,336.38
TX01872,CUST0624,PROD0011,2024-04-28,3,152.73
TX01873,CUST0625,PROD0078,2024-12-29,1,192.59
TX01874,CUST0625,PROD0061,2023-04-30,5,2265.9
TX01875,CUST0625,PROD0100,2024-06-01,5,2460.05
TX01876,CUST0626,PROD0083,2024-09-15,1,160.23
TX01877,CUST0626,PROD0029,2024-03-02,3,988.32
TX01878,CUST0626,PROD0118,2024-01-25,2,111.76
TX01879,CUST0627,PROD0054,2025-07-24,1,464.81
TX01880,CUST0627,PROD0187,2024-02-17,1,94.96
TX01881,CUST0627,PROD0147,2023-04-10,2,835.38
TX01882,CUST0628,PROD0165,2025-03-05,5,1128.65
TX01883,CUST0628,PROD0148,2024-07-29,3,327.12
TX01884,CUST0628,PROD0043,2025-02-19,1,382.17
TX01885,CUST0629,PROD0024,2024-08-26,4,1382.56
TX01886,CUST0629,PROD0078,2024-12-01,3,577.77
TX01887,CUST0629,PROD0051,2024-12-26,5,1920.45
TX01888,CUST0630,PROD0050,2023-06-17,2,734.58
TX01889,CUST0630,PROD0015,2024-11-25,1,311.17
TX01890,CUST0630,PROD0157,2025-03-06,5,1748.5
TX01891,CUST0631,PROD0107,2025-06-24,2,493.64
TX01892,CUST0631,PROD0121,2024-06-23,5,86.35
TX01893,CUST0631,PROD0022,2024-06-07,4,1277.24
TX01894,CUST0632,PROD0024,2025-06-13,2,691.28
TX01895,CUST0632,PROD0156,2023-06-27,4,840.6
TX01896,CUST0632,PROD0030,2024-08-25,1,232.13
TX01897,CUST0633,PROD0163,2024-11-08,2,535.82
TX01898,CUST0633,PROD0039,2025-02-12,1,361.76
TX01899,CUST0633,PROD0188,2022-10-24,2,334.08
TX01900,CUST0634,PROD0041,2023-06-16,4,333.16
TX01901,CUST0634,PROD0031,2025-06-30,4,508.32
TX01902,CUST0634,PROD0176,2025-03-06,4,1811.6
TX01903,CUST0635,PROD0193,2023-05-09,1,115.99
TX01904,CUST0635,PROD0170,2024-12-08,1,139.5
TX01905,CUST0635,PROD0036,2025-05-12,5,1069.85
TX01906,CUST0636,PROD0198,2024-03-30,1,351.24
TX01907,CUST0636,PROD0191,2024-09-16,1,418.28
TX01908,CUST0636,PROD0173,2024-09-29,1,110.91
TX01909,CUST0637,PROD0098,2024-07-15,2,375.84
TX01910,CUST0637,PROD0104,2025-04-12,2,557.7
TX01911,CUST0637,PROD0027,2025-04-10,1,137.53
TX01912,CUST0638,PROD0031,2024-12-14,1,127.08
TX01913,CUST0638,PROD0159,2024-05-01,4,1561.28
TX01914,CUST0638,PROD0185,2024-05-06,2,595.98
TX01915,CUST0639,PROD0186,2024-08-02,5,1615.8
TX01916,CUST0639,PROD0088,2025-03-09,4,1884.36
TX01917,CUST0639,PROD0170,2024-07-25,2,279.0
TX01918,CUST0640,PROD0051,2024-07-01,2,768.18
TX01919,CUST0640,PROD0160,2025-06-21,1,403.03
TX01920,CUST0640,PROD0192,2024-10-07,3,1127.31
TX01921,CUST0641,PROD0147,2023-09-25,4,1670.76
TX01922,CUST0641,PROD0050,2023-01-18,3,1101.87
TX01923,CUST0641,PROD0111,2024-10-11,2,447.42
TX01924,CUST0642,PROD0138,2024-09-11,2,524.72
TX01925,CUST0642,PROD0004,2022-11-30,4,855.4
TX01926,CUST0642,PROD0170,2025-01-26,3,418.5
TX01927,CUST0643,PROD0199,2025-07-29,2,609.84
TX01928,CUST0643,PROD0134,2024-07-29,3,1096.89
TX01929,CUST0643,PROD0027,2024-11-27,2,275.06
TX01930,CUST0644,PROD0026,2025-05-22,1,411.79
TX01931,CUST0644,PROD0024,2025-01-06,5,1728.2
TX01932,CUST0644,PROD0073,2025-06-18,4,897.4
TX01933,CUST0645,PROD0161,2023-05-24,3,842.76
TX01934,CUST0645,PROD0135,2023-12-07,1,305.07
TX01935,CUST0645,PROD0036,2022-10-16,5,1069.85
TX01936,CUST0646,PROD0171,2024-04-13,2,89.78
TX01937,CUST0646,PROD0084,2025-03-28,5,1205.05
TX01938,CUST0646,PROD0035,2025-04-04,3,241.98
TX01939,CUST0647,PROD0097,2025-02-20,5,2334.8
TX01940,CUST0647,PROD0033,2025-01-30,2,227.12
TX01941,CUST0647,PROD0005,2024-11-17,3,339.69
TX01942,CUST0648,PROD0090,2024-04-03,1,330.4
TX01943,CUST0648,PROD0185,2024-12-11,1,297.99
TX01944,CUST0648,PROD0098,2023-08-21,2,375.84
TX01945,CUST0649,PROD0184,2024-05-31,5,2452.3
TX01946,CUST0649,PROD0171,2023-03-26,3,134.67
TX01947,CUST0649,PROD0146,2023-05-07,2,573.42
TX01948,CUST0650,PROD0200,2023-09-17,4,1930.16
TX01949,CUST0650,PROD0178,2022-12-24,1,152.81
TX01950,CUST0650,PROD0150,2023-07-27,1,239.23
TX01951,CUST0651,PROD0059,2023-08-20,2,228.02
TX01952,CUST0651,PROD0117,2024-03-26,3,326.97
TX01953,CUST0651,PROD0031,2023-08-06,2,254.16
TX01954,CUST0652,PROD0109,2025-02-02,3,20.28
TX01955,CUST0652,PROD0092,2024-08-21,5,682.4
TX01956,CUST0652,PROD0141,2023-04-10,3,1351.56
TX01957,CUST0653,PROD0100,2025-05-02,2,984.02
TX01958,CUST0653,PROD0079,2024-11-28,2,927.26
TX01959,CUST0653,PROD0196,2025-04-14,1,80.43
TX01960,CUST0654,PROD0067,2024-05-01,2,429.34
TX01961,CUST0654,PROD0020,2024-04-11,1,188.24
TX01962,CUST0654,PROD0191,2025-05-31,2,836.56
TX01963,CUST0655,PROD0124,2024-01-28,1,436.72
TX01964,CUST0655,PROD0014,2025-05-09,3,132.03
TX01965,CUST0655,PROD0109,2024-01-18,5,33.8
TX01966,CUST0656,PROD0042,2025-06-29,5,2192.75
TX01967,CUST0656,PROD0123,2024-10-15,4,335.2
TX01968,CUST0656,PROD0060,2024-07-31,3,952.2
TX01969,CUST0657,PROD0016,2024-10-21,5,500.9
TX01970,CUST0657,PROD0043,2025-03-18,1,382.17
TX01971,CUST0657,PROD0154,2025-07-18,4,68.36
TX01972,CUST0658,PROD0185,2023-06-21,4,1191.96
TX01973,CUST0658,PROD0022,2024-03-11,5,1596.55
TX01974,CUST0658,PROD0111,2025-07-20,1,223.71
TX01975,CUST0659,PROD0106,2025-07-02,2,690.62
TX01976,CUST0659,PROD0059,2024-06-11,3,342.03
TX01977,CUST0659,PROD0034,2025-07-18,5,1246.45
TX01978,CUST0660,PROD0167,2024-12-19,3,1131.39
TX01979,CUST0660,PROD0028,2023-09-19,3,1316.4
TX01980,CUST0660,PROD0088,2023-08-02,2,942.18
TX01981,CUST0661,PROD0176,2024-06-29,1,452.9
TX01982,CUST0661,PROD0162,2023-11-19,2,142.0
TX01983,CUST0661,PROD0165,2024-12-30,3,677.19
TX01984,CUST0662,PROD0009,2025-02-25,1,214.19
TX01985,CUST0662,PROD0064,2024-08-01,1,468.08
TX01986,CUST0662,PROD0016,2024-08-19,5,500.9
TX01987,CUST0663,PROD0093,2024-06-27,5,1622.6
TX01988,CUST0663,PROD0104,2024-10-03,4,1115.4
TX01989,CUST0663,PROD0128,2025-04-29,3,502.47
TX01990,CUST0664,PROD0109,2023-12-30,1,6.76
TX01991,CUST0664,PROD0079,2023-12-14,3,1390.89
TX01992,CUST0664,PROD0160,2024-01-22,4,1612.12
TX01993,CUST0665,PROD0152,2025-07-17,3,1230.36
TX01994,CUST0665,PROD0174,2024-11-18,3,506.37
TX01995,CUST0665,PROD0200,2025-05-02,3,1447.62
TX01996,CUST0666,PROD0109,2024-08-13,3,20.28
TX01997,CUST0666,PROD0045,2024-08-22,4,760.36
TX01998,CUST0666,PROD0064,2025-04-11,1,468.08
TX01999,CUST0667,PROD0036,2025-05-30,4,855.88
TX02000,CUST0667,PROD0065,2024-11-04,1,393.39
TX02001,CUST0667,PROD0119,2025-04-17,1,375.99
TX02002,CUST0668,PROD0012,2025-04-30,1,424.51
TX02003,CUST0668,PROD0143,2024-09-19,5,756.75
TX02004,CUST0668,PROD0016,2023-10-30,1,100.18
TX02005,CUST0669,PROD0010,2025-05-01,4,446.32
TX02006,CUST0669,PROD0054,2024-11-24,5,2324.05
TX02007,CUST0669,PROD0007,2025-06-06,2,454.72
TX02008,CUST0670,PROD0026,2024-04-04,3,1235.37
TX02009,CUST0670,PROD0116,2025-06-01,1,450.0
TX02010,CUST0670,PROD0103,2025-01-19,4,248.56
TX02011,CUST0671,PROD0042,2023-09-10,1,438.55
TX02012,CUST0671,PROD0109,2024-10-14,5,33.8
TX02013,CUST0671,PROD0133,2025-02-21,1,58.66
TX02014,CUST0672,PROD0133,2024-08-29,3,175.98
TX02015,CUST0672,PROD0025,2024-10-17,4,662.08
TX02016,CUST0672,PROD0187,2025-01-22,1,94.96
TX02017,CUST0673,PROD0038,2024-03-21,1,129.45
TX02018,CUST0673,PROD0152,2023-10-07,3,1230.36
TX02019,CUST0673,PROD0008,2023-06-28,1,380.61
TX02020,CUST0674,PROD0119,2024-10-22,5,1879.95
TX02021,CUST0674,PROD0022,2024-10-04,1,319.31
TX02022,CUST0674,PROD0051,2025-05-12,4,1536.36
TX02023,CUST0675,PROD0116,2023-05-20,1,450.0
TX02024,CUST0675,PROD0027,2022-12-30,4,550.12
TX02025,CUST0675,PROD0064,2023-08-20,2,936.16
TX02026,CUST0676,PROD0086,2025-07-23,3,116.76
TX02027,CUST0676,PROD0021,2023-05-10,3,411.45
TX02028,CUST0676,PROD0013,2023-11-02,5,1831.1
TX02029,CUST0677,PROD0071,2024-09-13,2,454.12
TX02030,CUST0677,PROD0126,2025-02-10,4,624.28
TX02031,CUST0677,PROD0077,2025-03-02,2,866.0
TX02032,CUST0678,PROD0030,2024-09-12,1,232.13
TX02033,CUST0678,PROD0181,2024-05-23,1,19.37
TX02034,CUST0678,PROD0051,2025-03-25,5,1920.45
TX02035,CUST0679,PROD0112,2025-01-07,5,48.95
TX02036,CUST0679,PROD0047,2024-08-23,5,827.3
TX02037,CUST0679,PROD0090,2025-03-21,3,991.2
TX02038,CUST0680,PROD0115,2024-09-16,4,272.36
TX02039,CUST0680,PROD0110,2024-12-09,5,2450.0
TX02040,CUST0680,PROD0181,2025-04-06,3,58.11
TX02041,CUST0681,PROD0128,2025-02-16,1,167.49
TX02042,CUST0681,PROD0008,2024-11-14,5,1903.05
TX02043,CUST0681,PROD0053,2024-09-05,1,266.2
TX02044,CUST0682,PROD0086,2024-05-11,2,77.84
TX02045,CUST0682,PROD0051,2024-12-03,5,1920.45
